,ID,Name,Age,Nationality,Overall,Wage,Reactions,Composure,Vision,ShortPassing,BallControl,Photo,Flag
155,231443,O. Dembélé,21.0,France,83,155000,82.0,75.0,84.0,78.0,83.0,https://cdn.sofifa.org/players/4/19/231443.png,https://cdn.sofifa.org/flags/18.png
156,230666,Gabriel Jesus,21.0,Brazil,83,130000,86.0,82.0,77.0,76.0,85.0,https://cdn.sofifa.org/players/4/19/230666.png,https://cdn.sofifa.org/flags/54.png
157,230481,Ronaldo Cabrais,26.0,Brazil,83,51000,84.0,81.0,83.0,83.0,83.0,https://cdn.sofifa.org/players/4/19/230481.png,https://cdn.sofifa.org/flags/54.png
158,230375,Josué Chiamulera,26.0,Brazil,83,43000,85.0,71.0,42.0,74.0,70.0,https://cdn.sofifa.org/players/4/19/230375.png,https://cdn.sofifa.org/flags/54.png
159,230294,Louri Beretta,26.0,Brazil,83,60000,84.0,79.0,58.0,73.0,74.0,https://cdn.sofifa.org/players/4/19/230294.png,https://cdn.sofifa.org/flags/54.png
160,225850,P. Kimpembe,22.0,France,83,82000,79.0,80.0,60.0,79.0,78.0,https://cdn.sofifa.org/players/4/19/225850.png,https://cdn.sofifa.org/flags/18.png
161,220971,N. Keïta,23.0,Guinea,83,120000,82.0,79.0,81.0,88.0,88.0,https://cdn.sofifa.org/players/4/19/220971.png,https://cdn.sofifa.org/flags/118.png
162,219683,C. Tolisso,23.0,France,83,85000,83.0,74.0,80.0,84.0,81.0,https://cdn.sofifa.org/players/4/19/219683.png,https://cdn.sofifa.org/flags/18.png
163,213565,T. Lemar,22.0,France,83,64000,80.0,80.0,85.0,84.0,86.0,https://cdn.sofifa.org/players/4/19/213565.png,https://cdn.sofifa.org/flags/18.png
164,213345,K. Coman,22.0,France,83,85000,81.0,75.0,75.0,77.0,83.0,https://cdn.sofifa.org/players/4/19/213345.png,https://cdn.sofifa.org/flags/18.png
165,213331,J. Tah,22.0,Germany,83,67000,82.0,75.0,61.0,74.0,64.0,https://cdn.sofifa.org/players/4/19/213331.png,https://cdn.sofifa.org/flags/21.png
166,212523,Anderson Talisca,24.0,Brazil,83,18000,79.0,74.0,81.0,81.0,84.0,https://cdn.sofifa.org/players/4/19/212523.png,https://cdn.sofifa.org/flags/54.png
167,212188,T. Werner,22.0,Germany,83,70000,86.0,74.0,61.0,77.0,84.0,https://cdn.sofifa.org/players/4/19/212188.png,https://cdn.sofifa.org/flags/21.png
168,210008,A. Rabiot,23.0,France,83,91000,83.0,82.0,80.0,85.0,83.0,https://cdn.sofifa.org/players/4/19/210008.png,https://cdn.sofifa.org/flags/18.png
169,209658,L. Goretzka,23.0,Germany,83,85000,83.0,80.0,82.0,84.0,83.0,https://cdn.sofifa.org/players/4/19/209658.png,https://cdn.sofifa.org/flags/21.png
170,208808,Q. Promes,26.0,Netherlands,83,28000,82.0,78.0,81.0,78.0,82.0,https://cdn.sofifa.org/players/4/19/208808.png,https://cdn.sofifa.org/flags/34.png
171,208670,H. Ziyech,25.0,Morocco,83,28000,82.0,83.0,88.0,86.0,83.0,https://cdn.sofifa.org/players/4/19/208670.png,https://cdn.sofifa.org/flags/129.png
172,208618,Lucas Vázquez,27.0,Spain,83,205000,85.0,75.0,83.0,83.0,83.0,https://cdn.sofifa.org/players/4/19/208618.png,https://cdn.sofifa.org/flags/45.png
173,208418,Y. Carrasco,24.0,Belgium,83,20000,83.0,75.0,71.0,77.0,87.0,https://cdn.sofifa.org/players/4/19/208418.png,https://cdn.sofifa.org/flags/7.png
174,208093,Gerard Moreno,26.0,Spain,83,53000,82.0,72.0,58.0,78.0,81.0,https://cdn.sofifa.org/players/4/19/208093.png,https://cdn.sofifa.org/flags/45.png
176,207410,M. Kovačić,24.0,Croatia,83,165000,70.0,72.0,88.0,87.0,89.0,https://cdn.sofifa.org/players/4/19/207410.png,https://cdn.sofifa.org/flags/10.png
177,206585,Kepa,23.0,Spain,83,84000,79.0,63.0,55.0,32.0,16.0,https://cdn.sofifa.org/players/4/19/206585.png,https://cdn.sofifa.org/flags/45.png
178,206545,Manu Trigueros,26.0,Spain,83,49000,82.0,73.0,84.0,86.0,83.0,https://cdn.sofifa.org/players/4/19/206545.png,https://cdn.sofifa.org/flags/45.png
179,206113,S. Gnabry,22.0,Germany,83,85000,80.0,74.0,74.0,79.0,83.0,https://cdn.sofifa.org/players/4/19/206113.png,https://cdn.sofifa.org/flags/21.png
180,204935,J. Pickford,24.0,England,83,78000,83.0,69.0,68.0,55.0,40.0,https://cdn.sofifa.org/players/4/19/204935.png,https://cdn.sofifa.org/flags/14.png
181,204639,S. Savić,27.0,Montenegro,83,67000,82.0,75.0,41.0,72.0,68.0,https://cdn.sofifa.org/players/4/19/204639.png,https://cdn.sofifa.org/flags/15.png
182,203574,J. Stones,24.0,England,83,125000,82.0,80.0,67.0,81.0,80.0,https://cdn.sofifa.org/players/4/19/203574.png,https://cdn.sofifa.org/flags/14.png
183,202651,Suso,24.0,Spain,83,115000,78.0,76.0,84.0,86.0,89.0,https://cdn.sofifa.org/players/4/19/202651.png,https://cdn.sofifa.org/flags/45.png
184,202166,J. Draxler,24.0,Germany,83,91000,83.0,83.0,84.0,84.0,89.0,https://cdn.sofifa.org/players/4/19/202166.png,https://cdn.sofifa.org/flags/21.png
185,201995,Felipe Anderson,25.0,Brazil,83,110000,74.0,82.0,79.0,80.0,88.0,https://cdn.sofifa.org/players/4/19/201995.png,https://cdn.sofifa.org/flags/54.png
186,200949,Lucas Moura,25.0,Brazil,83,115000,76.0,80.0,74.0,77.0,81.0,https://cdn.sofifa.org/players/4/19/200949.png,https://cdn.sofifa.org/flags/54.png
187,200888,Danilo Pereira,26.0,Portugal,83,21000,76.0,84.0,73.0,82.0,78.0,https://cdn.sofifa.org/players/4/19/200888.png,https://cdn.sofifa.org/flags/38.png
188,200724,Nacho Fernández,28.0,Spain,83,180000,79.0,73.0,53.0,80.0,78.0,https://cdn.sofifa.org/players/4/19/200724.png,https://cdn.sofifa.org/flags/45.png
189,200316,T. Horn,25.0,Germany,83,25000,80.0,20.0,55.0,35.0,22.0,https://cdn.sofifa.org/players/4/19/200316.png,https://cdn.sofifa.org/flags/21.png
190,199914,Allan,27.0,Brazil,83,87000,86.0,79.0,79.0,85.0,80.0,https://cdn.sofifa.org/players/4/19/199914.png,https://cdn.sofifa.org/flags/54.png
191,199845,F. Acerbi,30.0,Italy,83,64000,81.0,85.0,65.0,73.0,72.0,https://cdn.sofifa.org/players/4/19/199845.png,https://cdn.sofifa.org/flags/27.png
192,199564,Sergi Roberto,26.0,Spain,83,170000,80.0,76.0,83.0,86.0,83.0,https://cdn.sofifa.org/players/4/19/199564.png,https://cdn.sofifa.org/flags/45.png
193,198329,Rodrigo,27.0,Spain,83,57000,80.0,77.0,74.0,78.0,82.0,https://cdn.sofifa.org/players/4/19/198329.png,https://cdn.sofifa.org/flags/45.png
194,197965,Pizzi,28.0,Portugal,83,22000,81.0,85.0,85.0,83.0,82.0,https://cdn.sofifa.org/players/4/19/197965.png,https://cdn.sofifa.org/flags/38.png
195,195365,K. Kampl,27.0,Slovenia,83,74000,84.0,83.0,82.0,84.0,84.0,https://cdn.sofifa.org/players/4/19/195365.png,https://cdn.sofifa.org/flags/44.png
196,194404,Neto,28.0,Brazil,83,41000,79.0,64.0,42.0,36.0,24.0,https://cdn.sofifa.org/players/4/19/194404.png,https://cdn.sofifa.org/flags/54.png
197,193698,O. Baumann,28.0,Germany,83,42000,81.0,52.0,41.0,30.0,17.0,https://cdn.sofifa.org/players/4/19/193698.png,https://cdn.sofifa.org/flags/21.png
198,193474,I. Gueye,28.0,Senegal,83,125000,81.0,80.0,67.0,80.0,79.0,https://cdn.sofifa.org/players/4/19/193474.png,https://cdn.sofifa.org/flags/136.png
199,192883,H. Mkhitaryan,29.0,Armenia,83,145000,79.0,76.0,84.0,80.0,86.0,https://cdn.sofifa.org/players/4/19/192883.png,https://cdn.sofifa.org/flags/3.png
200,192638,Marcos Alonso,27.0,Spain,83,130000,84.0,76.0,69.0,84.0,83.0,https://cdn.sofifa.org/players/4/19/192638.png,https://cdn.sofifa.org/flags/45.png
201,192593,D. Subašić,33.0,Croatia,83,70000,78.0,65.0,52.0,24.0,19.0,https://cdn.sofifa.org/players/4/19/192593.png,https://cdn.sofifa.org/flags/10.png
202,190547,K. Glik,30.0,Poland,83,86000,78.0,79.0,23.0,63.0,59.0,https://cdn.sofifa.org/players/4/19/190547.png,https://cdn.sofifa.org/flags/37.png
203,189712,K. Strootman,28.0,Netherlands,83,66000,83.0,85.0,79.0,87.0,84.0,https://cdn.sofifa.org/players/4/19/189712.png,https://cdn.sofifa.org/flags/34.png
204,189068,B. Dost,29.0,Netherlands,83,26000,85.0,81.0,68.0,73.0,74.0,https://cdn.sofifa.org/players/4/19/189068.png,https://cdn.sofifa.org/flags/34.png
205,188152,Oscar,26.0,Brazil,83,29000,81.0,75.0,83.0,86.0,84.0,https://cdn.sofifa.org/players/4/19/188152.png,https://cdn.sofifa.org/flags/54.png
206,186627,M. Balotelli,27.0,Italy,83,55000,68.0,81.0,74.0,78.0,85.0,https://cdn.sofifa.org/players/4/19/186627.png,https://cdn.sofifa.org/flags/27.png
207,185221,Luiz Gustavo,30.0,Brazil,83,63000,83.0,79.0,69.0,79.0,73.0,https://cdn.sofifa.org/players/4/19/185221.png,https://cdn.sofifa.org/flags/54.png
208,184942,Giuliano,28.0,Brazil,83,64000,81.0,82.0,80.0,82.0,84.0,https://cdn.sofifa.org/players/4/19/184942.png,https://cdn.sofifa.org/flags/54.png
209,179944,David Luiz,31.0,Brazil,83,130000,75.0,77.0,69.0,77.0,79.0,https://cdn.sofifa.org/players/4/19/179944.png,https://cdn.sofifa.org/flags/54.png
210,179783,R. Fährmann,29.0,Germany,83,38000,83.0,61.0,42.0,25.0,24.0,https://cdn.sofifa.org/players/4/19/179783.png,https://cdn.sofifa.org/flags/21.png
211,178088,Juan Mata,30.0,Spain,83,160000,85.0,87.0,85.0,85.0,88.0,https://cdn.sofifa.org/players/4/19/178088.png,https://cdn.sofifa.org/flags/45.png
212,178086,Adán,31.0,Spain,83,55000,77.0,63.0,42.0,34.0,15.0,https://cdn.sofifa.org/players/4/19/178086.png,https://cdn.sofifa.org/flags/45.png
213,178005,Rui Patrício,30.0,Portugal,83,74000,80.0,66.0,64.0,31.0,23.0,https://cdn.sofifa.org/players/4/19/178005.png,https://cdn.sofifa.org/flags/38.png
214,177683,Y. Sommer,29.0,Switzerland,83,35000,80.0,57.0,58.0,40.0,25.0,https://cdn.sofifa.org/players/4/19/177683.png,https://cdn.sofifa.org/flags/47.png
215,177610,Javi Martínez,29.0,Spain,83,94000,83.0,80.0,75.0,77.0,74.0,https://cdn.sofifa.org/players/4/19/177610.png,https://cdn.sofifa.org/flags/45.png
216,177457,L. Bender,29.0,Germany,83,82000,83.0,83.0,76.0,79.0,75.0,https://cdn.sofifa.org/players/4/19/177457.png,https://cdn.sofifa.org/flags/21.png
217,176266,Lucas Leiva,31.0,Brazil,83,64000,82.0,86.0,81.0,82.0,78.0,https://cdn.sofifa.org/players/4/19/176266.png,https://cdn.sofifa.org/flags/54.png
218,163705,S. Mandanda,33.0,France,83,51000,80.0,64.0,55.0,37.0,17.0,https://cdn.sofifa.org/players/4/19/163705.png,https://cdn.sofifa.org/flags/18.png
219,162895,Cesc Fàbregas,31.0,Spain,83,140000,81.0,92.0,91.0,90.0,85.0,https://cdn.sofifa.org/players/4/19/162895.png,https://cdn.sofifa.org/flags/45.png
220,162240,M. Dembélé,30.0,Belgium,83,120000,83.0,90.0,80.0,86.0,89.0,https://cdn.sofifa.org/players/4/19/162240.png,https://cdn.sofifa.org/flags/7.png
221,156616,F. Ribéry,35.0,France,83,72000,83.0,85.0,84.0,83.0,87.0,https://cdn.sofifa.org/players/4/19/156616.png,https://cdn.sofifa.org/flags/18.png
222,104389,R. Jarstein,33.0,Norway,83,33000,76.0,55.0,37.0,34.0,23.0,https://cdn.sofifa.org/players/4/19/104389.png,https://cdn.sofifa.org/flags/36.png
223,53302,D. De Rossi,34.0,Italy,83,80000,80.0,87.0,71.0,81.0,77.0,https://cdn.sofifa.org/players/4/19/53302.png,https://cdn.sofifa.org/flags/27.png
224,24630,Pepe Reina,35.0,Spain,83,56000,82.0,64.0,65.0,19.0,23.0,https://cdn.sofifa.org/players/4/19/24630.png,https://cdn.sofifa.org/flags/45.png
225,236583,J. Pavlenka,26.0,Czech Republic,82,30000,78.0,39.0,25.0,28.0,19.0,https://cdn.sofifa.org/players/4/19/236583.png,https://cdn.sofifa.org/flags/12.png
226,235243,M. de Ligt,18.0,Netherlands,82,11000,77.0,77.0,63.0,75.0,73.0,https://cdn.sofifa.org/players/4/19/235243.png,https://cdn.sofifa.org/flags/34.png
227,231866,Rodri,22.0,Spain,82,59000,79.0,78.0,83.0,83.0,82.0,https://cdn.sofifa.org/players/4/19/231866.png,https://cdn.sofifa.org/flags/45.png
228,230658,Arthur,21.0,Brazil,82,125000,81.0,84.0,82.0,85.0,83.0,https://cdn.sofifa.org/players/4/19/230658.png,https://cdn.sofifa.org/flags/54.png
229,230621,G. Donnarumma,19.0,Italy,82,23000,74.0,68.0,50.0,34.0,28.0,https://cdn.sofifa.org/players/4/19/230621.png,https://cdn.sofifa.org/flags/27.png
230,230258,Rosberto Dourado,30.0,Brazil,82,46000,80.0,81.0,77.0,82.0,76.0,https://cdn.sofifa.org/players/4/19/230258.png,https://cdn.sofifa.org/flags/54.png
231,230225,Juiano Mestres,34.0,Brazil,82,39000,78.0,70.0,50.0,67.0,64.0,https://cdn.sofifa.org/players/4/19/230225.png,https://cdn.sofifa.org/flags/54.png
232,230168,Raphaelito Anjos,30.0,Brazil,82,32000,82.0,67.0,71.0,18.0,21.0,https://cdn.sofifa.org/players/4/19/230168.png,https://cdn.sofifa.org/flags/54.png
233,227055,Gelson Martins,23.0,Portugal,82,59000,83.0,85.0,79.0,78.0,83.0,https://cdn.sofifa.org/players/4/19/227055.png,https://cdn.sofifa.org/flags/38.png
234,224411,Gonçalo Guedes,21.0,Portugal,82,36000,80.0,80.0,77.0,77.0,81.0,https://cdn.sofifa.org/players/4/19/224411.png,https://cdn.sofifa.org/flags/38.png
235,223959,L. Torreira,22.0,Uruguay,82,98000,79.0,78.0,74.0,83.0,81.0,https://cdn.sofifa.org/players/4/19/223959.png,https://cdn.sofifa.org/flags/60.png
236,222737,Malcom,21.0,Brazil,82,140000,80.0,78.0,83.0,82.0,85.0,https://cdn.sofifa.org/players/4/19/222737.png,https://cdn.sofifa.org/flags/54.png
237,221087,Pau López,23.0,Spain,82,21000,74.0,62.0,62.0,38.0,16.0,https://cdn.sofifa.org/players/4/19/221087.png,https://cdn.sofifa.org/flags/45.png
238,220814,L. Hernández,22.0,France,82,53000,80.0,76.0,61.0,80.0,79.0,https://cdn.sofifa.org/players/4/19/220814.png,https://cdn.sofifa.org/flags/18.png
239,220440,C. Lenglet,23.0,France,82,135000,79.0,74.0,60.0,78.0,76.0,https://cdn.sofifa.org/players/4/19/220440.png,https://cdn.sofifa.org/flags/18.png
240,216354,A. Kramarić,27.0,Croatia,82,54000,81.0,79.0,66.0,79.0,86.0,https://cdn.sofifa.org/players/4/19/216354.png,https://cdn.sofifa.org/flags/10.png
241,216267,A. Robertson,24.0,Scotland,82,98000,81.0,73.0,74.0,76.0,78.0,https://cdn.sofifa.org/players/4/19/216267.png,https://cdn.sofifa.org/flags/42.png
242,216194,Dani García,28.0,Spain,82,33000,72.0,71.0,76.0,86.0,81.0,https://cdn.sofifa.org/players/4/19/216194.png,https://cdn.sofifa.org/flags/45.png
243,212404,F. Bernardeschi,24.0,Italy,82,110000,80.0,83.0,80.0,82.0,87.0,https://cdn.sofifa.org/players/4/19/212404.png,https://cdn.sofifa.org/flags/27.png
244,212194,J. Brandt,22.0,Germany,82,68000,80.0,69.0,83.0,82.0,85.0,https://cdn.sofifa.org/players/4/19/212194.png,https://cdn.sofifa.org/flags/21.png
245,211320,D. Rugani,23.0,Italy,82,95000,78.0,70.0,50.0,65.0,65.0,https://cdn.sofifa.org/players/4/19/211320.png,https://cdn.sofifa.org/flags/27.png
246,210617,Samu Castillejo,23.0,Spain,82,94000,82.0,71.0,81.0,80.0,83.0,https://cdn.sofifa.org/players/4/19/210617.png,https://cdn.sofifa.org/flags/45.png
247,210514,João Cancelo,24.0,Portugal,82,95000,82.0,77.0,74.0,78.0,83.0,https://cdn.sofifa.org/players/4/19/210514.png,https://cdn.sofifa.org/flags/38.png
248,210413,A. Romagnoli,23.0,Italy,82,84000,78.0,76.0,40.0,70.0,69.0,https://cdn.sofifa.org/players/4/19/210413.png,https://cdn.sofifa.org/flags/27.png
249,209989,T. Partey,25.0,Ghana,82,59000,77.0,75.0,73.0,85.0,81.0,https://cdn.sofifa.org/players/4/19/209989.png,https://cdn.sofifa.org/flags/117.png
250,209297,Fred,25.0,Brazil,82,140000,82.0,82.0,76.0,85.0,86.0,https://cdn.sofifa.org/players/4/19/209297.png,https://cdn.sofifa.org/flags/54.png
251,208830,J. Vardy,31.0,England,82,96000,88.0,82.0,72.0,65.0,76.0,https://cdn.sofifa.org/players/4/19/208830.png,https://cdn.sofifa.org/flags/14.png
252,208596,A. Belotti,24.0,Italy,82,58000,76.0,75.0,61.0,68.0,75.0,https://cdn.sofifa.org/players/4/19/208596.png,https://cdn.sofifa.org/flags/27.png
253,208448,E. Forsberg,26.0,Sweden,82,67000,82.0,77.0,83.0,85.0,87.0,https://cdn.sofifa.org/players/4/19/208448.png,https://cdn.sofifa.org/flags/46.png
254,207494,J. Lingard,25.0,England,82,140000,83.0,84.0,82.0,78.0,83.0,https://cdn.sofifa.org/players/4/19/207494.png,https://cdn.sofifa.org/flags/14.png
255,207471,F. Vázquez,29.0,Argentina,82,27000,78.0,80.0,84.0,84.0,87.0,https://cdn.sofifa.org/players/4/19/207471.png,https://cdn.sofifa.org/flags/52.png
256,205678,E. Višća,28.0,Bosnia Herzegovina,82,40000,80.0,78.0,73.0,78.0,82.0,https://cdn.sofifa.org/players/4/19/205678.png,https://cdn.sofifa.org/flags/8.png
257,205452,A. Rüdiger,25.0,Germany,82,110000,82.0,72.0,57.0,75.0,69.0,https://cdn.sofifa.org/players/4/19/205452.png,https://cdn.sofifa.org/flags/21.png
258,203551,A. Florenzi,27.0,Italy,82,73000,80.0,79.0,76.0,77.0,79.0,https://cdn.sofifa.org/players/4/19/203551.png,https://cdn.sofifa.org/flags/27.png
259,203263,H. Maguire,25.0,England,82,77000,79.0,79.0,60.0,77.0,76.0,https://cdn.sofifa.org/players/4/19/203263.png,https://cdn.sofifa.org/flags/14.png
260,202371,T. Meunier,26.0,Belgium,82,87000,80.0,78.0,71.0,82.0,82.0,https://cdn.sofifa.org/players/4/19/202371.png,https://cdn.sofifa.org/flags/7.png
261,201956,S. Sané,27.0,Senegal,82,41000,79.0,78.0,62.0,73.0,70.0,https://cdn.sofifa.org/players/4/19/201956.png,https://cdn.sofifa.org/flags/136.png
262,201455,G. Kondogbia,25.0,Central African Rep.,82,46000,84.0,82.0,78.0,81.0,82.0,https://cdn.sofifa.org/players/4/19/201455.png,https://cdn.sofifa.org/flags/105.png
263,201400,Rafinha,25.0,Brazil,82,165000,79.0,80.0,81.0,86.0,84.0,https://cdn.sofifa.org/players/4/19/201400.png,https://cdn.sofifa.org/flags/54.png
264,201305,Gabriel Paulista,27.0,Brazil,82,44000,80.0,71.0,65.0,74.0,69.0,https://cdn.sofifa.org/players/4/19/201305.png,https://cdn.sofifa.org/flags/54.png
265,201153,Morata,25.0,Spain,82,135000,79.0,76.0,76.0,78.0,82.0,https://cdn.sofifa.org/players/4/19/201153.png,https://cdn.sofifa.org/flags/45.png
266,199987,J. Cillessen,29.0,Netherlands,82,135000,78.0,61.0,60.0,47.0,32.0,https://cdn.sofifa.org/players/4/19/199987.png,https://cdn.sofifa.org/flags/34.png
267,199451,W. Ben Yedder,27.0,France,82,28000,83.0,84.0,79.0,78.0,83.0,https://cdn.sofifa.org/players/4/19/199451.png,https://cdn.sofifa.org/flags/18.png
268,198951,C. Bakambu,27.0,DR Congo,82,33000,81.0,80.0,73.0,75.0,82.0,https://cdn.sofifa.org/players/4/19/198951.png,https://cdn.sofifa.org/flags/110.png
269,198950,Pablo Sarabia,26.0,Spain,82,26000,77.0,74.0,84.0,83.0,84.0,https://cdn.sofifa.org/players/4/19/198950.png,https://cdn.sofifa.org/flags/45.png
270,198717,W. Zaha,25.0,Ivory Coast,82,78000,77.0,81.0,77.0,75.0,87.0,https://cdn.sofifa.org/players/4/19/198717.png,https://cdn.sofifa.org/flags/108.png
271,198706,Luis Alberto,25.0,Spain,82,67000,83.0,72.0,87.0,88.0,88.0,https://cdn.sofifa.org/players/4/19/198706.png,https://cdn.sofifa.org/flags/45.png
272,198164,Jonathan Viera,28.0,Spain,82,31000,81.0,80.0,84.0,84.0,82.0,https://cdn.sofifa.org/players/4/19/198164.png,https://cdn.sofifa.org/flags/45.png
273,198141,Bartra,27.0,Spain,82,32000,82.0,76.0,75.0,79.0,80.0,https://cdn.sofifa.org/players/4/19/198141.png,https://cdn.sofifa.org/flags/45.png
274,197655,S. Coates,27.0,Uruguay,82,19000,75.0,74.0,50.0,72.0,62.0,https://cdn.sofifa.org/players/4/19/197655.png,https://cdn.sofifa.org/flags/60.png
275,195093,Willian José,26.0,Brazil,82,44000,81.0,75.0,68.0,78.0,80.0,https://cdn.sofifa.org/players/4/19/195093.png,https://cdn.sofifa.org/flags/54.png
276,193525,Mário Fernandes,27.0,Russia,82,1000,80.0,76.0,73.0,78.0,79.0,https://cdn.sofifa.org/players/4/19/193525.png,https://cdn.sofifa.org/flags/40.png
277,193469,Víctor Ruiz,29.0,Spain,82,43000,78.0,72.0,56.0,74.0,71.0,https://cdn.sofifa.org/players/4/19/193469.png,https://cdn.sofifa.org/flags/45.png
278,193283,T. Delaney,26.0,Denmark,82,61000,81.0,81.0,77.0,79.0,77.0,https://cdn.sofifa.org/players/4/19/193283.png,https://cdn.sofifa.org/flags/13.png
279,192984,K. Casteels,26.0,Belgium,82,46000,81.0,40.0,42.0,35.0,23.0,https://cdn.sofifa.org/players/4/19/192984.png,https://cdn.sofifa.org/flags/7.png
280,192318,M. Götze,26.0,Germany,82,67000,84.0,85.0,86.0,87.0,90.0,https://cdn.sofifa.org/players/4/19/192318.png,https://cdn.sofifa.org/flags/21.png
281,192227,S. Mustafi,26.0,Germany,82,115000,82.0,73.0,55.0,77.0,70.0,https://cdn.sofifa.org/players/4/19/192227.png,https://cdn.sofifa.org/flags/21.png
282,191180,J. Pastore,29.0,Argentina,82,84000,78.0,80.0,87.0,86.0,86.0,https://cdn.sofifa.org/players/4/19/191180.png,https://cdn.sofifa.org/flags/52.png
283,189505,Pedro,30.0,Spain,82,140000,81.0,77.0,77.0,80.0,85.0,https://cdn.sofifa.org/players/4/19/189505.png,https://cdn.sofifa.org/flags/45.png
284,189125,G. Bonaventura,28.0,Italy,82,115000,82.0,82.0,82.0,84.0,85.0,https://cdn.sofifa.org/players/4/19/189125.png,https://cdn.sofifa.org/flags/27.png
285,189117,R. Bürki,27.0,Switzerland,82,50000,79.0,58.0,50.0,37.0,23.0,https://cdn.sofifa.org/players/4/19/189117.png,https://cdn.sofifa.org/flags/47.png
286,188803,Taison,30.0,Brazil,82,1000,79.0,74.0,79.0,77.0,85.0,https://cdn.sofifa.org/players/4/19/188803.png,https://cdn.sofifa.org/flags/54.png
287,187936,S. Nzonzi,29.0,France,82,77000,81.0,85.0,77.0,79.0,81.0,https://cdn.sofifa.org/players/4/19/187936.png,https://cdn.sofifa.org/flags/18.png
288,187754,Marlos,30.0,Ukraine,82,1000,77.0,84.0,82.0,81.0,88.0,https://cdn.sofifa.org/players/4/19/187754.png,https://cdn.sofifa.org/flags/49.png
289,186561,A. Ramsey,27.0,Wales,82,130000,81.0,81.0,79.0,84.0,82.0,https://cdn.sofifa.org/players/4/19/186561.png,https://cdn.sofifa.org/flags/50.png
290,186345,K. Trippier,27.0,England,82,99000,81.0,73.0,80.0,79.0,80.0,https://cdn.sofifa.org/players/4/19/186345.png,https://cdn.sofifa.org/flags/14.png
291,185103,A. Kolarov,32.0,Serbia,82,73000,84.0,88.0,77.0,77.0,76.0,https://cdn.sofifa.org/players/4/19/185103.png,https://cdn.sofifa.org/flags/51.png
292,184484,G. Sigurðsson,28.0,Iceland,82,125000,78.0,84.0,86.0,84.0,85.0,https://cdn.sofifa.org/players/4/19/184484.png,https://cdn.sofifa.org/flags/24.png
293,184431,S. Giovinco,31.0,Italy,82,15000,80.0,82.0,81.0,80.0,86.0,https://cdn.sofifa.org/players/4/19/184431.png,https://cdn.sofifa.org/flags/27.png
294,184200,M. Arnautović,29.0,Austria,82,120000,78.0,81.0,77.0,78.0,85.0,https://cdn.sofifa.org/players/4/19/184200.png,https://cdn.sofifa.org/flags/4.png
295,184144,N. Gaitán,30.0,Argentina,82,22000,82.0,80.0,82.0,81.0,83.0,https://cdn.sofifa.org/players/4/19/184144.png,https://cdn.sofifa.org/flags/52.png
296,183711,J. Henderson,28.0,England,82,125000,80.0,78.0,83.0,84.0,80.0,https://cdn.sofifa.org/players/4/19/183711.png,https://cdn.sofifa.org/flags/14.png
